機構狀態,機構名稱,地址縣市別,地址鄉鎮市區,地址街道巷弄號,負責人姓名,負責人性別,電話,是否為健保特約藥局
"開業","德泰藥局","雲林縣","虎尾鎮","民生路５８號","周清訓","男","056323398","Y"
"開業","上方藥局","雲林縣","虎尾鎮","中正路１７７號","蔡宗榮","男","056332828","Y"
"開業","晉泰藥局","雲林縣","虎尾鎮","中正路１８號","莊顯能","男","056327777","Y"
"開業","寶全藥局","雲林縣","虎尾鎮","新興路８５號","楊延明","男","056322169","Y"
"開業","仁泉藥局","雲林縣","虎尾鎮","文化路４０號","廖智成","男","056320553","N"
"開業","張維修藥局","雲林縣","虎尾鎮","林森路一段三六六號","張維修","男","056326456","Y"
"開業","長和藥局","雲林縣","虎尾鎮","中山路７６號","沈家興","男","056326428","N"
"開業","黎明藥師藥局","雲林縣","虎尾鎮","民權路九號","邱明振","男","056310921","Y"
"開業","勝泰中西藥局","雲林縣","虎尾鎮","林森路一段四二七號","洪勝興","男","05 0 0","Y"
"開業","新生藥局","雲林縣","虎尾鎮","林森路一段266-1號","黃靜春","女","6338588","Y"
"開業","大安藥局","雲林縣","虎尾鎮","中山路122號","涂雅珍","女","05-6331547","Y"
"開業","安立藥局","雲林縣","虎尾鎮","中正路29號","許惠?","女","6325490","Y"
"開業","新明藥局","雲林縣","虎尾鎮","林森路二段429號","莊啟顯","男","6313923","Y"
"開業","皇安藥局","雲林縣","虎尾鎮","光復路352號","胡茂茜","女","6333291","Y"
"開業","宏恩藥局","雲林縣","虎尾鎮","林森路一段335號","鍾順天","男","05-6314781","Y"
"開業","大同藥局","雲林縣","虎尾鎮","林森路一段220號","蔡正倫","男","05-6323088","Y"
"開業","端發藥局","雲林縣","虎尾鎮","林森路一段329號","周富政","男","05-6314168","Y"
"開業","安安安藥局","雲林縣","虎尾鎮","林森路二段428-1號","陳琢儀","男","05-6311989","Y"
"開業","上安藥局","雲林縣","虎尾鎮","西屯里大屯285-1號","魏農恩","男","05-6657158","Y"
"開業","大川藥局","雲林縣","虎尾鎮","民族路8號","柳如美","女","05-6339178","Y"
"開業","雙木藥師藥局","雲林縣","虎尾鎮","三民路98號","程崇禮","男","","Y"
"開業","東仁藥局","雲林縣","虎尾鎮","東明路186號","李金蕊","女","05-6361020","Y"
"開業","新生松藥局","雲林縣","虎尾鎮","民生路37-5號","林曉嵐","女","0911672698","Y"
"開業","康是美虎尾藥局","雲林縣","虎尾鎮","西安里中正路258.258-1號","李尚文","男","05-7709151","Y"
"開業","文心藥局","雲林縣","虎尾鎮","信義路6號","徐士傑","男","05-6362365","Y"
"開業","虎尾啄木鳥藥局","雲林縣","虎尾鎮","林森路二段215號","廖祁泰","男","05-6326054","Y"
"開業","永德健保藥局","雲林縣","虎尾鎮","德興路83號","李仕源","男","","Y"
"開業","華盛頓虎尾藥局","雲林縣","虎尾鎮","光復路302號","張晉銘","男","05-6362177","Y"
"開業","李藥局","雲林縣","虎尾鎮","中央街１３號","李國夫","男","056328819","N"
"開業","寶安藥局","雲林縣","虎尾鎮","頂溪里崁腳路３５－１號","邵振茂","男","056222459","Y"
"開業","升大藥局","雲林縣","虎尾鎮","忠孝路７４號","吳惠金","女","056323129","Y"
"開業","祥惠藥局","雲林縣","虎尾鎮","惠來里惠來八一之五號","王炳松","男","056223181","Y"
"開業","聖霖藥局","雲林縣","虎尾鎮","光復路二六四號","蘇宏全","男","0932692957","Y"
"開業","正安藥局","雲林縣","虎尾鎮","仁愛路42號","洪碧玲","女","6323226","Y"
"開業","良方藥局","雲林縣","虎尾鎮","中山路57號","黃登科","男","6312106","Y"
"開業","利芳藥局","雲林縣","虎尾鎮","光復路310號","黃?源","男","6311016","Y"
"開業","幼安藥局","雲林縣","虎尾鎮","立仁街57號","吳金繼","男","6321280","Y"
"開業","聯宏藥局","雲林縣","虎尾鎮","光復路468號","丁睿宸","男","0919737666、05-6326188","Y"
"開業","優良藥局","雲林縣","虎尾鎮","仁愛路65號","李?珠","女","05-6314362","Y"
"開業","世瑩藥局","雲林縣","土庫鎮","中山路４２－１號","許世東","男","056622066","Y"
"開業","大方藥局","雲林縣","土庫鎮","中正路106號","陳慶峰","男","6629199","Y"
"開業","義泰藥局","雲林縣","土庫鎮","中正路２０２號","陳武森","男","6624778","Y"
"開業","健康藥局","雲林縣","土庫鎮","中正路11號","許新交","男","056622889","Y"
"開業","友杏健康健保藥局","雲林縣","土庫鎮","北平里民權路14號","蔡文懷","男","05-6651758","Y"
"開業","土庫台丞藥局","雲林縣","土庫鎮","中正路112號","王勝彬","男","05-6626677","Y"
"開業","明玄藥局","雲林縣","土庫鎮","民權路１８－１號","陳明玄","男","056652986","Y"
"開業","祥合藥局","雲林縣","土庫鎮","東平里馬光路38-1號","宋輝芳","男","0958852327","Y"
"開業","樹鑫保健藥局","雲林縣","土庫鎮","仁愛街三十之五號","林蕊","女","05-6656808","N"
"開業","常春藤藥局","雲林縣","土庫鎮","中山路246號","沈茂森","男","056627371","Y"
"開業","天壽堂藥局","雲林縣","土庫鎮","中山路144號","石豐彰","男","056622123","N"
"開業","召安大藥局","雲林縣","褒忠鄉","中正路4５6-1號","盧佳伶","女","056976066","Y"
"開業","仁丹藥局","雲林縣","褒忠鄉","中勝路65-11號","王夢丹","女","6977677","N"
"開業","博順藥局","雲林縣","褒忠鄉","中民村中正路３２５之３","張聖?","男","056971048","Y"
"開業","正和藥局","雲林縣","褒忠鄉","三民路１１６號","張正和","男","056972776","Y"
"開業","西泰藥局","雲林縣","褒忠鄉","中勝村中正路２３８號","何錦章","男","056972217","Y"
"開業","立佳藥局","雲林縣","褒忠鄉","中正路89號","鄭月珠","女","6975618","Y"
"開業","三民藥局","雲林縣","褒忠鄉","三民路15號","歐明泉","男","6975515","Y"
"開業","陳藥局","雲林縣","東勢鄉","東南村四安路５０號","陳士斌","男","056991319","Y"
"開業","豐安藥局","雲林縣","東勢鄉","東北村康安路七十六號","林能山","男","056991672","Y"
"開業","謝藥局","雲林縣","東勢鄉","東南村東勢東路６９號","謝文進","男","056691058","Y"
"開業","安康藥局","雲林縣","東勢鄉","東南村康安路18號","廖彩馨","女","05-6993866","Y"
"開業","東新藥局","雲林縣","東勢鄉","東勢西路七十四號","陳束珠","女","05-6998959","Y"
"開業","義和堂中西藥局","雲林縣","東勢鄉","東勢東路１２號","王妙惠","女","05-6991028","Y"
"開業","林榮堂中西藥局","雲林縣","東勢鄉","東勢東路２０號","黃琴善","女","056991041","N"
"開業","全家藥局","雲林縣","台西鄉","民生路24號","吳佳益","男","05-6984607","Y"
"開業","木川藥局","雲林縣","台西鄉","中山路393號","林木川","男","05-6983230","Y"
"開業","俊傑藥局","雲林縣","台西鄉","中山路160號","賴俊傑","男","6985880、0910547076","Y"
"開業","丁丁藥局","雲林縣","台西鄉","海口村中山路３４２號","楊哲彰","男","05 6982070","Y"
"開業","韓藥局","雲林縣","崙背鄉","中山路１６３號","韓志興","男","056962462","Y"
"開業","慈恩藥局","雲林縣","崙背鄉","永昌路６２號","謝坤恩","男","056964122","Y"
"開業","東正藥局","雲林縣","崙背鄉","中山路三五六號","林東正","男","6962449","N"
"開業","聖心藥局","雲林縣","崙背鄉","中山路一九三號","韓妙玲","女","6967673","Y"
"開業","崇愛藥局","雲林縣","崙背鄉","信義路八八號","黃焌益","男","056962769","Y"
"開業","美康藥局","雲林縣","崙背鄉","西榮村中山路380號","陳秋蘭","女","05-6961500",""
"開業","立洲藥局","雲林縣","崙背鄉","正義路291、293號","葉思妙","女","05-6969331","Y"
"開業","元美藥局","雲林縣","崙背鄉","港尾村61-2號","廖彥哲","女","05-6962496","Y"
"開業","崙背台丞藥局","雲林縣","崙背鄉","建國路56號","廖珮宸","女","05-6966789","Y"
"開業","三馬藥師藥局","雲林縣","崙背鄉","南陽村南光路一之二十一號","林建宗","男","056960120","Y"
"開業","詠大藥局","雲林縣","崙背鄉","南陽村中山路109-2號","張姝涵","女","","Y"
"開業","莊藥局","雲林縣","崙背鄉","民權路180號","莊愷和","男","6960510","Y"
"開業","祐民保健藥局","雲林縣","麥寮鄉","橋頭村仁德路４９號","林德欽","男","056910919","Y"
"開業","三芳藥局","雲林縣","麥寮鄉","橋頭村仁德路１７６號","史惠貞","女","056911053","N"
"開業","新興藥局","雲林縣","麥寮鄉","新興路37-1號","高舜瑛","女","05-6938030","Y"
"開業","台安藥局","雲林縣","麥寮鄉","表福路15號","蔡明豐","男","05-6933311","Y"
"開業","正鴻健保藥局","雲林縣","麥寮鄉","表福路35號","吳鴻年","女","05-6938786、0972090235","Y"
"開業","立昇藥局","雲林縣","麥寮鄉","華興路91號","張凱傑","男","0910164410","Y"
"開業","怡安藥局","雲林縣","麥寮鄉","中山路108-2號","張宏祥","男","05-6930634","Y"
"開業","瀧升藥局","雲林縣","麥寮鄉","麥豐村中正路１０３號","許龍水","男","056912065","Y"
"開業","見春藥局","雲林縣","麥寮鄉","橋頭村仁德路７４號","林萬見","男","056912265","Y"
"開業","新素發中西藥局","雲林縣","麥寮鄉","中正路６４號","林忠信","男","056932239","N"
"開業","中崙保健藥局","雲林縣","麥寮鄉","中山路４４０號","林允崇","男","056935697","Y"
"開業","安心藥局","雲林縣","麥寮鄉","仁德路218號","陳燈城","男","05-6916591","Y"
"開業","新泰安中西藥局","雲林縣","麥寮鄉","中正路１７號","郭丸茂","男","056932277","Y"
"開業","和勇藥局","雲林縣","麥寮鄉","橋頭村仁德路118號","李逸閎","男","05-6913861","Y"
"開業","麥寮藥局","雲林縣","麥寮鄉","中山路340號","李三郎","男","05-6939895","Y"
"開業","上好藥局","雲林縣","斗六市","永安路72號","楊振榮","男","05-5331780","Y"
"開業","信和藥局","雲林縣","斗六市","鎮北路204號","潘志龍","男","",""
"開業","陽光藥局","雲林縣","斗六市","永安路69號","李玉絢","女","","Y"
"開業","逢生藥局","雲林縣","斗六市","榴中里石榴路２２６－２號","梁祐銘","男","055573568","Y"
"開業","裕興堂藥局","雲林縣","斗六市","中華路１３號","沈清祥","男","055323241","N"
"開業","永聖藥局","雲林縣","斗六市","南京路３９３號","官登清","男","055329858","Y"
"開業","仁義藥局","雲林縣","斗六市","鎮北路３３３號","許武華","男","055321871","N"
"開業","惠仁藥局","雲林縣","斗六市","大學路一段６１１號","陳惠櫻","女","055323550","Y"
"開業","武田藥局","雲林縣","斗六市","中華路１６１號","林名鴻","男","055322402","N"
"開業","宏安藥局","雲林縣","斗六市","大同路93巷3號","王嫈娜","女","0928997739","Y"
"開業","明佑藥局","雲林縣","斗六市","太平路二一九號二樓","楊雅景","女","05-5331263","Y"
"開業","榮譽藥局","雲林縣","斗六市","永安路53號","黃曦鳴","男","05-5321827","Y"
"開業","鎮東藥局","雲林縣","斗六市","中華路460號","楊日林","男","05-5332449","Y"
"開業","台大藥局","雲林縣","斗六市","雲林路二段90號","張文雄","男","05-5376156",""
"開業","禾民藥局","雲林縣","斗六市","民生南路73號","?全和","男","05-5342486","Y"
"開業","南星大藥局","雲林縣","斗六市","中山路308號","劉興富","男","05-5347619",""
"開業","世明中西藥局","雲林縣","斗六市","文化路324-1號","鄭素味","女","05-5333109","Y"
"開業","聖康藥局","雲林縣","斗六市","中正路111號","邱炳彰","男","05-5332609","Y"
"開業","家康藥局","雲林縣","斗六市","西平路183號","陳雅慧","女","05-5362871","Y"
"開業","二水鄭家藥局","雲林縣","斗六市","文化路234號","蕭孟慈","女","05-5323788","Y"
"開業","芳鄰藥局","雲林縣","斗六市","大同路87-1號","許惠珍","女","05-5344703",""
"開業","元大藥局","雲林縣","斗六市","民生南路42號","施旻佑","女","05-5329179",""
"開業","葉藥局","雲林縣","斗六市","大同路２０８號","陳秀蕙","女","055339496","Y"
"開業","尚陽中西藥局","雲林縣","斗六市","雲林路二段250號","許素貞","女","055370248","Y"
"開業","信德藥局","雲林縣","斗六市","中華路２４２號","林?燦","男","055326325","Y"
"開業","明鍚藥局","雲林縣","斗六市","東里文化路３１８號","林明鍚","男","055326935","Y"
"開業","惠民藥局","雲林縣","斗六市","鎮北路１５６號","許溫毅","男","055320716","Y"
"開業","重興藥局","雲林縣","斗六市","榴中里中興路８９號","林重興","男","055573365","Y"
"開業","正?藥局","雲林縣","斗六市","鎮東路二二六號","蔡榮華","男","055334653","Y"
"開業","環安堂藥局","雲林縣","斗六市","大同路１３７號","黃士力","男","055324225","N"
"開業","光華藥局","雲林縣","斗六市","中山路１５號","劉永裕","男","055322331","Y"
"開業","東京大藥局","雲林縣","斗六市","文化路７９號","陳慶商","男","055348073","Y"
"開業","桂賓藥局","雲林縣","斗六市","鎮北路３號","葉盛雄","男","055332138","Y"
"開業","怡康健保藥局","雲林縣","斗六市","西平路42-1號","丁榮明","男","05-5334585、0935226460","Y"
"開業","汶藥局","雲林縣","斗六市","大同路103號二樓","林汶季","女","5344728","Y"
"開業","明真西藥局","雲林縣","斗六市","自由路一號","陳素真","女","055321605","Y"
